Full Name,Pos,cluster,Year,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,height,weight,salary,Dist.,2P_A,0-3_A,3-10_A,10-16_A,16-3pt_A,3P_A,0-3%,3-10%,10-16%,16-3pt%,Astd_2P,Dunk%,Dunks_Md,Astd_3P,%Corner3_A,Corner_3P%,Heaves_A,Heaves_Md
Lonzo Ball,PG,Combo Guard,2017.0,20.0,52.0,50.0,1780.0,5.5,15.2,0.36,2.4,7.9,0.305,3.0,7.2,0.42,0.9,1.9,0.451,1.9,7.8,9.7,10.1,2.4,1.2,3.7,3.1,14.2,97.0,106.0,12.5,0.444,0.523,0.126,4.2,17.3,10.8,29.2,2.4,2.0,18.6,17.4,-0.5,2.5,2.0,0.053,-0.8,2.5,1.7,1.7,78.0,190.0,6286560.0,16.1,0.477,0.273,0.092,0.053,0.059,0.523,0.494,0.269,0.4,0.333,0.327,0.03,15.0,0.7440000000000001,0.115,0.235,3.0,0.0
Harrison Barnes,SF,3-and-D Wing,2014.5,22.5,77.16666666666667,67.0,2343.1666666666665,7.983333333333333,17.75,0.4498333333333333,1.7,4.65,0.367,6.266666666666667,13.083333333333334,0.48000000000000004,3.4333333333333336,4.3999999999999995,0.7741666666666666,1.7166666666666668,6.416666666666667,8.1,2.55,1.2,0.3333333333333333,1.883333333333333,2.9333333333333336,21.133333333333333,107.16666666666667,107.5,13.100000000000001,0.5373333333333332,0.271,0.2483333333333333,3.816666666666667,14.016666666666667,8.966666666666667,7.866666666666667,1.2,0.5333333333333333,8.983333333333333,19.3,2.1,2.2666666666666666,4.333333333333333,0.08966666666666667,-0.8166666666666668,-0.3333333333333333,-1.1500000000000001,0.4666666666666666,80.0,225.0,9645672.0,12.966666666666669,0.7290000000000001,0.246,0.1815,0.12733333333333333,0.17366666666666666,0.271,0.6493333333333334,0.4003333333333334,0.34500000000000003,0.40166666666666667,0.5175,0.074,51.0,0.9398333333333334,0.36766666666666664,0.39366666666666666,0.6666666666666666,0.0
Nicolas Batum,SF,3-and-D Wing,2012.5,24.5,69.2,63.9,2187.4,7.0699999999999985,16.110000000000003,0.4403,2.67,7.4300000000000015,0.3587999999999999,4.42,8.69,0.5115000000000001,2.97,3.53,0.8371999999999999,1.8400000000000003,6.68,8.520000000000001,5.74,1.5699999999999998,1.15,2.900000000000001,3.13,19.79,111.6,107.0,15.270000000000001,0.5608,0.46420000000000006,0.21590000000000004,4.01,14.76,9.360000000000001,17.43,1.5699999999999998,1.67,14.060000000000002,18.000000000000004,2.8200000000000003,2.21,5.0600000000000005,0.11539999999999999,1.64,0.9400000000000001,2.5599999999999996,2.51,80.0,200.0,9496237.4,16.42,0.5357999999999999,0.2193,0.058800000000000005,0.08570000000000001,0.1719,0.46420000000000006,0.6844,0.366,0.379,0.38739999999999997,0.5742,0.05600000000000001,30.0,0.8968999999999999,0.2774,0.3679,1.1,0.0
Aron Baynes,C,Defensive Center,2015.5,29.5,75.5,42.0,1303.5,7.75,14.95,0.5185,0.05,0.44999999999999996,0.1965,7.7,14.5,0.5285,3.05,3.6500000000000004,0.8105,4.7,9.85,14.55,2.35,0.7,1.35,2.85,7.050000000000001,18.6,109.5,103.0,13.95,0.56,0.0295,0.2465,10.45,21.4,16.05,7.25,0.7,2.2,14.55,17.3,1.4,2.05,3.45,0.1315,-2.25,0.9500000000000001,-1.35,0.2,82.0,260.0,3202500.0,6.5,0.9704999999999999,0.4765,0.2335,0.1385,0.1215,0.0295,0.5985,0.4425,0.456,0.4595,0.7685,0.1285,40.0,1.0,0.41050000000000003,0.0415,0.0,0.0
Kent Bazemore,SG,Scoring Wing,2014.125,25.125,60.375,29.625,1156.0,7.424999999999999,17.974999999999998,0.41475,2.2874999999999996,6.7375,0.33975,5.1375,11.25,0.4605,3.5500000000000007,5.4624999999999995,0.663875,0.7625000000000001,5.9750000000000005,6.7375,4.487500000000001,2.4125,0.975,3.7749999999999995,5.0125,20.675,94.25,104.875,11.3875,0.51025,0.37800000000000006,0.30062500000000003,1.7249999999999999,13.049999999999999,7.45,14.125,2.4125,1.5875,15.700000000000001,21.525,-0.25,1.5500000000000003,1.3125,0.035250000000000004,-2.3874999999999997,0.36249999999999993,-2.0125,0.31250000000000006,77.0,201.0,4935083.875,14.675,0.6219999999999999,0.27449999999999997,0.11825,0.05825,0.170625,0.37800000000000006,0.608625,0.29200000000000004,0.29125,0.385,0.428125,0.0315,10.5,0.7347500000000001,0.29025,0.38225,1.5,0.0
Bradley Beal,SG,Scoring Wing,2014.5,21.5,67.66666666666667,62.0,2291.8333333333335,10.049999999999999,22.75,0.4411666666666667,3.0833333333333326,7.816666666666666,0.3938333333333333,6.966666666666666,14.9,0.46833333333333327,3.983333333333334,5.0,0.7899999999999999,1.1666666666666665,4.433333333333334,5.616666666666666,4.900000000000001,1.5499999999999998,0.5,3.0,3.1500000000000004,27.183333333333337,106.0,107.83333333333333,15.983333333333333,0.543,0.34349999999999997,0.21966666666666668,2.5500000000000003,9.950000000000001,6.25,16.250000000000004,1.5499999999999998,0.8166666666666668,10.683333333333335,24.733333333333334,2.766666666666667,2.033333333333333,4.8,0.09699999999999999,1.4833333333333332,-1.05,0.43333333333333335,1.4666666666666666,77.0,207.0,10757461.666666666,15.716666666666669,0.6565,0.20099999999999996,0.09366666666666668,0.11466666666666665,0.24666666666666667,0.34349999999999997,0.6395,0.3821666666666667,0.39199999999999996,0.39399999999999996,0.49666666666666665,0.03233333333333333,31.166666666666668,0.8553333333333334,0.228,0.4211666666666667,1.5,0.0
Michael Beasley,PF,Versatile Forward,2012.923076923077,24.923076923076923,55.23076923076923,18.846153846153847,1222.8461538461538,11.315384615384618,23.846153846153843,0.47546153846153855,1.0538461538461539,3.076923076923077,0.35007692307692306,10.276923076923076,20.76153846153846,0.49376923076923074,3.776923076923077,4.992307692307692,0.7566923076923078,2.269230769230769,8.338461538461537,10.615384615384615,2.869230769230769,1.3615384615384616,1.2384615384615385,3.746153846153846,5.176923076923076,27.492307692307694,99.46153846153847,107.38461538461539,15.638461538461538,0.5276923076923077,0.13023076923076926,0.20907692307692308,5.138461538461538,18.76923076923077,12.015384615384615,10.0,1.3615384615384616,1.9923076923076921,12.592307692307694,26.284615384615385,0.21538461538461537,1.2153846153846155,1.4384615384615385,0.05669230769230768,-2.330769230769231,-1.123076923076923,-3.5,-0.37692307692307697,81.0,235.0,2822272.230769231,11.415384615384616,0.8697692307692306,0.2686153846153846,0.20661538461538462,0.1663076923076923,0.2276153846153846,0.13023076923076926,0.6472307692307694,0.461076923076923,0.41676923076923084,0.3972307692307692,0.48346153846153855,0.04215384615384616,22.076923076923077,0.9316153846153846,0.357,0.4027692307692308,0.38461538461538464,0.0
Marco Belinelli,SG,Shooting Wing,2013.5625,27.5625,60.25,14.0,1418.1875,7.887499999999999,18.33125,0.43118750000000006,3.25,8.600000000000001,0.3783125,4.65,9.75,0.48100000000000004,3.30625,3.86875,0.8511875,0.5249999999999999,3.618750000000001,4.1375,3.675,1.4312500000000001,0.21875000000000006,2.3687499999999995,3.0000000000000004,22.343750000000007,107.4375,110.75,12.61875,0.558,0.4666875,0.21106250000000001,1.15625,7.999999999999999,4.6187499999999995,11.425,1.4312500000000001,0.34374999999999994,10.61875,19.8,1.4499999999999995,0.9312499999999999,2.3937500000000003,0.0761875,0.2375,-2.10625,-1.8937499999999998,0.1625,77.0,210.0,3224517.5625,18.3125,0.5333125,0.14656249999999998,0.06274999999999999,0.06056249999999999,0.26325,0.4666875,0.6459375,0.3344375,0.4315,0.43387499999999996,0.7169375,0.008125,3.625,0.8760625000000001,0.218125,0.41737500000000005,2.25,0.125
Dragan Bender,PF,Versatile Forward,2016.5,19.5,62.5,18.5,1321.5,4.55,12.3,0.37,2.5,7.95,0.3215,2.0,4.35,0.4545,0.6,1.05,0.5645,1.4,7.050000000000001,8.5,2.45,0.65,1.5,2.6500000000000004,5.0,12.25,90.5,113.5,6.199999999999999,0.482,0.646,0.0865,3.1,16.2,9.5,7.2,0.65,2.6,17.15,13.55,-0.7,0.55,-0.09999999999999999,-0.014,-3.35,-0.15,-3.5,-0.35,85.0,225.0,4372560.0,18.05,0.354,0.1925,0.0805,0.022,0.059,0.646,0.5755,0.4065,0.41700000000000004,0.1735,0.5295000000000001,0.026000000000000002,7.0,0.996,0.271,0.3615,0.0,0.0
Patrick Beverley,PG,Scoring Wing,2014.5,26.5,50.333333333333336,41.833333333333336,1437.3333333333333,5.933333333333333,14.416666666666666,0.412,2.9166666666666665,7.7,0.379,3.016666666666667,6.7,0.45050000000000007,1.8666666666666665,2.3833333333333333,0.7778333333333333,2.233333333333333,4.716666666666668,6.966666666666666,5.8500000000000005,2.316666666666667,0.7999999999999999,2.5833333333333335,5.283333333333334,16.666666666666664,111.66666666666667,107.83333333333333,12.916666666666666,0.539,0.5335000000000001,0.168,5.1,10.516666666666667,7.850000000000001,17.45,2.316666666666667,1.2666666666666668,14.216666666666667,15.883333333333333,1.9833333333333334,1.366666666666667,3.3333333333333335,0.10683333333333334,1.1833333333333333,0.65,1.8333333333333333,1.3833333333333335,73.0,185.0,3333167.6666666665,15.966666666666667,0.46649999999999997,0.19499999999999998,0.1718333333333333,0.05316666666666667,0.04650000000000001,0.5335000000000001,0.5763333333333334,0.4076666666666667,0.32066666666666666,0.23416666666666666,0.2678333333333333,0.005333333333333333,1.1666666666666667,0.8845000000000001,0.3463333333333333,0.367,0.3333333333333333,0.0
Eric Bledsoe,PG,Combo Guard,2014.2,25.2,56.6,40.4,1595.3,8.73,19.65,0.4418,1.8299999999999996,5.4799999999999995,0.32650000000000007,6.920000000000002,14.169999999999998,0.48769999999999997,5.430000000000001,6.919999999999999,0.7767999999999999,1.52,4.999999999999999,6.5200000000000005,7.979999999999999,2.82,1.01,5.05,3.97,24.7,103.2,107.1,17.07,0.5395,0.27430000000000004,0.34900000000000003,3.4200000000000004,11.349999999999998,7.35,25.669999999999998,2.82,1.6200000000000003,18.59,24.419999999999998,1.7900000000000003,1.6600000000000001,3.4400000000000004,0.08470000000000001,0.74,0.36000000000000004,1.0999999999999999,1.61,73.0,205.0,9017642.3,12.460000000000003,0.7257,0.3312,0.1427,0.08679999999999999,0.1659,0.27430000000000004,0.6348000000000001,0.34360000000000007,0.4021,0.34600000000000003,0.20539999999999997,0.022600000000000002,10.9,0.6203000000000001,0.20429999999999998,0.30590000000000006,1.4,0.0
Devin Booker,SG,Scoring Wing,2016.0,20.0,69.33333333333333,61.0,2234.3333333333335,10.266666666666666,24.066666666666666,0.426,2.9,7.8999999999999995,0.363,7.366666666666667,16.2,0.457,6.266666666666667,7.333333333333333,0.85,0.7000000000000001,4.3,5.0,5.266666666666667,1.1666666666666667,0.43333333333333335,4.3,4.566666666666666,29.666666666666668,103.33333333333333,114.33333333333333,14.866666666666667,0.5423333333333334,0.32666666666666666,0.305,1.5666666666666664,9.799999999999999,5.6000000000000005,18.833333333333332,1.1666666666666667,0.6666666666666666,13.6,27.766666666666666,1.4666666666666668,0.6333333333333333,2.1,0.04700000000000001,0.8999999999999999,-2.5,-1.6666666666666667,0.13333333333333333,78.0,210.0,2223600.0,14.833333333333334,0.6733333333333335,0.19799999999999998,0.13366666666666668,0.146,0.19499999999999998,0.32666666666666666,0.61,0.40166666666666667,0.38366666666666666,0.4000000000000001,0.37533333333333335,0.015333333333333332,16.666666666666668,0.7206666666666667,0.14633333333333334,0.39433333333333337,2.3333333333333335,0.0
Avery Bradley,PG,Shooting Wing,2014.6666666666667,24.666666666666668,52.666666666666664,48.0,1591.4444444444443,8.688888888888888,19.733333333333334,0.4414444444444444,2.0777777777777775,5.788888888888889,0.34255555555555556,6.6,13.944444444444443,0.47500000000000003,1.844444444444444,2.377777777777778,0.7984444444444444,1.077777777777778,4.166666666666667,5.244444444444444,3.1666666666666665,1.833333333333333,0.3777777777777778,2.7222222222222223,3.711111111111111,21.26666666666667,97.66666666666667,107.66666666666667,11.133333333333333,0.5115555555555555,0.28588888888888886,0.12000000000000001,2.4222222222222225,9.255555555555555,5.833333333333333,10.1,1.833333333333333,0.5888888888888889,11.622222222222224,20.8,0.033333333333333354,1.577777777777778,1.6222222222222225,0.03955555555555556,-1.6555555555555557,-0.688888888888889,-2.3444444444444446,0.055555555555555525,74.0,180.0,6142743.333333333,14.41111111111111,0.714111111111111,0.2538888888888889,0.09266666666666667,0.07177777777777777,0.29555555555555557,0.28588888888888886,0.6305555555555555,0.33211111111111113,0.36522222222222234,0.4121111111111111,0.6144444444444443,0.027777777777777776,14.11111111111111,0.9275555555555557,0.5008888888888889,0.37733333333333335,0.3333333333333333,0.0
Corey Brewer,SF,Shooting Wing,2013.5,27.5,55.90909090909091,18.772727272727273,1215.8181818181818,6.745454545454546,15.731818181818186,0.4294545454545455,1.2454545454545451,4.499999999999999,0.27018181818181813,5.504545454545455,11.21818181818182,0.49622727272727263,3.1818181818181817,4.40909090909091,0.7253181818181819,1.836363636363636,4.572727272727274,6.418181818181819,3.377272727272727,2.9409090909090905,0.6090909090909089,2.463636363636364,5.136363636363637,17.94090909090909,102.86363636363636,107.5,11.895454545454543,0.5075909090909092,0.2883181818181818,0.27909090909090906,4.081818181818182,10.363636363636365,7.172727272727275,10.304545454545455,2.9409090909090905,0.9681818181818184,12.199999999999996,17.527272727272727,0.3727272727272727,1.1590909090909092,1.5318181818181813,0.06827272727272728,-1.2727272727272727,0.4500000000000001,-0.8363636363636361,0.2863636363636363,81.0,186.0,4402648.2272727275,11.268181818181818,0.7116818181818181,0.41850000000000004,0.12945454545454546,0.04963636363636364,0.11404545454545452,0.2883181818181818,0.6017727272727273,0.3103181818181817,0.3026818181818181,0.41290909090909095,0.6292272727272726,0.07745454545454546,25.636363636363637,0.9600454545454545,0.5760909090909091,0.3079545454545455,3.6363636363636362,0.09090909090909091
Malcolm Brogdon,SG,Combo Guard,2016.5,24.5,61.5,24.0,1709.0,7.95,16.9,0.471,2.1,5.25,0.3945,5.85,11.600000000000001,0.506,2.7,3.1,0.8734999999999999,1.0,4.449999999999999,5.45,6.699999999999999,1.8,0.4,2.5999999999999996,4.0,20.7,111.5,112.0,14.600000000000001,0.5665,0.312,0.1835,2.3499999999999996,10.2,6.35,20.3,1.8,0.65,12.5,18.8,2.3,1.1,3.4,0.0955,0.6,-1.5,-0.9,0.5,77.0,229.0,1118805.5,11.649999999999999,0.688,0.39,0.1225,0.099,0.07600000000000001,0.312,0.611,0.315,0.405,0.422,0.40549999999999997,0.0305,17.5,0.8115,0.2525,0.4825,1.0,0.0
Dillon Brooks,SF,Shooting Wing,2017.0,22.0,82.0,74.0,2350.0,7.3,16.6,0.44,2.0,5.7,0.35600000000000004,5.3,10.9,0.484,2.7,3.6,0.747,1.1,4.5,5.5,2.9,1.6,0.4,2.7,5.0,19.3,100.0,113.0,9.8,0.531,0.342,0.215,2.4,10.5,6.3,9.3,1.6,0.7,12.8,18.5,0.1,1.1,1.2,0.024,-1.8,-1.3,-3.1,-0.7,78.0,220.0,815615.0,13.7,0.6579999999999999,0.275,0.142,0.118,0.123,0.342,0.6509999999999999,0.445,0.341,0.295,0.5329999999999999,0.021,14.0,0.904,0.182,0.333,7.0,0.0
Jaylen Brown,SF,3-and-D Wing,2016.5,20.5,74.0,45.0,1746.5,7.8999999999999995,17.1,0.4595,2.25,6.05,0.368,5.65,11.05,0.507,3.3,5.0,0.6645000000000001,1.6,6.5,8.05,2.5,1.4500000000000002,0.6499999999999999,2.7,4.75,21.3,103.5,107.5,11.95,0.5505,0.35,0.2915,3.5999999999999996,14.2,8.95,7.85,1.4500000000000002,1.05,12.25,19.75,0.7,2.25,3.0,0.0765,-1.85,-0.25,-2.1,0.15000000000000002,79.0,220.0,4849740.0,12.05,0.6499999999999999,0.38,0.133,0.0655,0.072,0.35,0.618,0.35150000000000003,0.37649999999999995,0.32899999999999996,0.5795,0.0775,42.0,0.962,0.366,0.432,2.0,0.0
Reggie Bullock,SF,Shooting Wing,2015.25,24.25,43.25,14.25,755.75,6.0,14.075,0.42625,3.0,7.85,0.38625,3.0249999999999995,6.225,0.4785,1.0250000000000001,1.275,0.80525,1.3,5.25,6.525,2.625,1.4,0.24999999999999997,1.25,2.7750000000000004,16.1,112.0,108.25,11.0,0.549,0.55725,0.093,2.8,11.675,7.15,7.675000000000001,1.4,0.45,7.799999999999999,13.975,0.95,0.6499999999999999,1.6500000000000001,0.09275000000000001,-0.5,-0.5,-0.9750000000000001,0.32499999999999996,79.0,205.0,1789271.0,17.599999999999998,0.44275000000000003,0.184,0.0665,0.0795,0.11325,0.55725,0.698,0.28975,0.35475,0.38125,0.74175,0.0055,0.75,0.96925,0.34700000000000003,0.4675,0.5,0.0
Trey Burke,PG,Combo Guard,2015.0,23.0,60.6,24.0,1480.8,9.379999999999999,22.139999999999997,0.42379999999999995,2.7,7.659999999999999,0.35940000000000005,6.7,14.5,0.457,2.2600000000000002,2.96,0.776,0.72,3.62,4.32,8.040000000000001,1.2399999999999998,0.26,3.02,3.2,23.740000000000002,104.6,111.8,14.2,0.506,0.343,0.1322,1.56,8.059999999999999,4.82,26.24,1.2399999999999998,0.42000000000000004,11.6,23.14,1.0,0.6799999999999999,1.6600000000000001,0.065,0.56,-2.8,-2.2199999999999998,-0.059999999999999984,73.0,175.0,2363263.6,16.240000000000002,0.657,0.1504,0.11699999999999999,0.13019999999999998,0.25860000000000005,0.343,0.5538000000000001,0.38100000000000006,0.43220000000000003,0.44939999999999997,0.21260000000000004,0.0008,0.4,0.8492000000000001,0.1638,0.453,3.6,0.2
Jimmy Butler,SG,Shooting Wing,2014.0,25.0,65.42857142857143,50.42857142857143,2149.1428571428573,7.8428571428571425,17.5,0.44485714285714284,1.242857142857143,3.7571428571428576,0.3218571428571428,6.614285714285714,13.714285714285714,0.4779999999999999,7.314285714285714,8.885714285714284,0.8178571428571428,2.371428571428571,5.3428571428571425,7.757142857142858,4.814285714285715,2.2857142857142856,0.7142857142857143,2.257142857142857,2.3000000000000003,24.285714285714285,117.71428571428571,104.28571428571429,18.942857142857143,0.5632857142857143,0.21642857142857144,0.5171428571428572,5.142857142857143,11.385714285714286,8.271428571428572,15.22857142857143,2.2857142857142856,1.0571428571428572,9.628571428571432,20.528571428571432,5.6,2.7285714285714286,8.314285714285715,0.17971428571428572,2.514285714285714,0.8428571428571429,3.371428571428571,3.3000000000000003,80.0,232.0,8193341.0,12.271428571428572,0.7835714285714285,0.3181428571428571,0.12914285714285714,0.12514285714285714,0.21114285714285713,0.21642857142857144,0.6210000000000001,0.35914285714285715,0.4068571428571429,0.3667142857142857,0.5102857142857143,0.05885714285714285,40.0,0.855857142857143,0.27871428571428575,0.4184285714285715,2.857142857142857,0.14285714285714285
Kentavious Caldwell-Pope,SG,Shooting Wing,2015.0,22.0,77.6,69.6,2389.2,6.9799999999999995,17.1,0.4084,2.66,7.659999999999999,0.3412,4.319999999999999,9.48,0.45999999999999996,2.6199999999999997,3.34,0.7796000000000001,1.1400000000000001,4.42,5.540000000000001,2.72,2.04,0.32,1.6600000000000001,3.1999999999999997,19.22,106.4,108.8,11.799999999999999,0.517,0.4468,0.19519999999999998,2.38,9.82,6.0,8.040000000000001,2.04,0.5,8.1,17.54,1.8599999999999999,2.1000000000000005,3.9400000000000004,0.0776,0.14000000000000004,-0.14,-0.020000000000000018,1.3,77.0,205.0,5948306.6,16.28,0.5532,0.21399999999999997,0.0874,0.0852,0.1666,0.4468,0.6226,0.3054,0.404,0.359,0.5721999999999999,0.031400000000000004,21.8,0.8657999999999999,0.238,0.40259999999999996,4.0,0.0
DeMarre Carroll,SF,3-and-D Wing,2013.2222222222222,27.22222222222222,44.666666666666664,38.333333333333336,1192.0,6.522222222222222,15.844444444444443,0.41422222222222227,2.0444444444444447,5.5555555555555545,0.37011111111111106,4.477777777777777,10.31111111111111,0.44788888888888895,2.511111111111111,3.2555555555555555,0.7888888888888889,3.111111111111111,5.266666666666666,8.38888888888889,2.5555555555555554,2.033333333333333,0.38888888888888895,1.7,4.688888888888888,17.655555555555555,107.66666666666667,107.55555555555556,12.255555555555553,0.5111111111111112,0.3495555555555556,0.204,6.855555555555556,11.633333333333333,9.31111111111111,7.655555555555556,2.033333333333333,0.5555555555555557,8.899999999999999,16.600000000000005,1.411111111111111,1.2333333333333332,2.6333333333333333,0.08811111111111113,0.43333333333333335,-0.3111111111111111,0.08888888888888896,0.922222222222222,80.0,215.0,5463047.333333333,14.32222222222222,0.6503333333333333,0.23977777777777776,0.16977777777777775,0.04699999999999999,0.1941111111111111,0.3496666666666667,0.6108888888888888,0.3458888888888889,0.23477777777777778,0.3567777777777777,0.6061111111111112,0.022,7.333333333333333,0.9746666666666667,0.3905555555555556,0.2683333333333334,0.1111111111111111,0.0
Vince Carter,SF,Shooting Wing,2008.3478260869565,32.34782608695652,64.52173913043478,44.43478260869565,1986.7826086956522,10.030434782608696,23.286956521739132,0.4266521739130436,2.6521739130434785,7.256521739130435,0.36730434782608695,7.35217391304348,16.01739130434783,0.45539130434782615,4.8826086956521735,6.1304347826086945,0.7918695652173912,1.691304347826087,5.539130434782609,7.234782608695652,5.1173913043478265,1.7869565217391308,0.8869565217391305,2.773913043478261,4.626086956521739,27.57826086956523,107.1304347826087,106.26086956521739,17.44782608695652,0.5296086956521739,0.33613043478260873,0.2561304347826088,3.6695652173913054,12.273913043478261,7.952173913043478,18.139130434782604,1.7869565217391308,1.3347826086956522,9.634782608695652,25.178260869565218,3.313043478260869,2.0217391304347827,5.347826086956523,0.1185217391304348,2.426086956521739,-0.2826086956521739,2.121739130434783,2.4086956521739125,78.0,220.0,10333458.260869564,14.926086956521742,0.6638695652173913,0.227304347826087,0.12456521739130436,0.10208695652173914,0.20978260869565218,0.33613043478260873,0.5775217391304347,0.39708695652173914,0.3817826086956521,0.39291304347826084,0.38339130434782615,0.04182608695652175,36.95652173913044,0.841086956521739,0.18882608695652173,0.3829565217391304,2.0869565217391304,0.08695652173913043
Michael Carter-Williams,PG,Combo Guard,2014.7142857142858,23.714285714285715,50.42857142857143,36.285714285714285,1434.5714285714287,7.614285714285715,19.157142857142862,0.39428571428571424,0.7999999999999999,3.3,0.23457142857142857,6.814285714285714,15.857142857142858,0.42499999999999993,4.414285714285714,6.128571428571428,0.7210000000000001,1.6428571428571428,6.700000000000001,8.385714285714286,8.814285714285715,2.6,1.0,4.871428571428572,4.728571428571428,20.41428571428571,93.71428571428571,105.14285714285714,13.328571428571427,0.4658571428571429,0.17500000000000002,0.32142857142857145,3.5714285714285716,15.071428571428571,9.214285714285714,29.314285714285713,2.6,1.6285714285714286,18.11428571428571,23.442857142857143,-0.942857142857143,1.7,0.7428571428571428,0.02914285714285714,-1.9142857142857141,1.1285714285714286,-0.7999999999999999,0.45714285714285713,78.0,190.0,2483372.285714286,10.385714285714286,0.8250000000000001,0.32285714285714284,0.24857142857142858,0.1107142857142857,0.14314285714285716,0.17500000000000002,0.5664285714285714,0.3515714285714286,0.35300000000000004,0.29014285714285715,0.2837142857142857,0.03371428571428572,17.285714285714285,0.8572857142857143,0.22928571428571431,0.279,0.8571428571428571,0.0
Willie Cauley-Stein,C,Offensive Center,2017.0,24.0,73.0,58.0,2044.0,9.6,19.1,0.502,0.1,0.3,0.25,9.5,18.8,0.506,3.8,6.1,0.619,3.2,9.4,12.6,4.3,1.9,1.7,2.7,4.6,23.1,106.0,108.0,17.6,0.529,0.016,0.32,7.0,22.0,14.2,13.7,1.9,3.1,11.0,21.8,1.7,2.2,3.9,0.092,-1.3,1.7,0.4,1.2,84.0,240.0,3704160.0,6.2,0.984,0.459,0.301,0.076,0.146,0.016,0.6759999999999999,0.339,0.28800000000000003,0.434,0.6779999999999999,0.191,134.0,1.0,0.25,0.333,3.0,0.0
Mario Chalmers,PG,Combo Guard,2012.6363636363637,26.636363636363637,64.27272727272727,37.0,1692.5454545454545,5.890909090909091,14.472727272727274,0.40663636363636363,2.0727272727272728,6.363636363636363,0.32027272727272726,3.7818181818181817,8.127272727272727,0.4693636363636363,4.118181818181817,5.036363636363635,0.811181818181818,0.6454545454545454,4.454545454545454,5.090909090909091,7.509090909090909,2.972727272727272,0.35454545454545455,3.7363636363636363,5.699999999999999,17.954545454545453,103.63636363636364,105.27272727272727,12.863636363636363,0.5380000000000001,0.4454545454545454,0.33754545454545454,1.4727272727272727,9.927272727272724,5.745454545454546,22.03636363636364,2.972727272727272,0.5727272727272728,18.44545454545454,18.090909090909093,1.3090909090909089,1.9909090909090912,3.2818181818181817,0.08927272727272725,0.0818181818181818,0.04545454545454545,0.13636363636363635,0.9818181818181819,74.0,190.0,3030390.5454545454,15.072727272727274,0.5545454545454546,0.25427272727272726,0.14754545454545454,0.058363636363636374,0.09436363636363634,0.4454545454545454,0.5479999999999999,0.401,0.4304545454545455,0.4058181818181818,0.27099999999999996,0.004363636363636364,2.090909090909091,0.8543636363636363,0.29490909090909095,0.3562727272727273,3.909090909090909,0.09090909090909091
Wilson Chandler,SF,Versatile Forward,2011.4545454545455,24.454545454545453,59.45454545454545,44.54545454545455,1869.2727272727273,8.48181818181818,19.045454545454547,0.44472727272727275,2.0818181818181816,6.027272727272727,0.34009090909090905,6.3999999999999995,13.009090909090908,0.4913636363636364,2.790909090909091,3.6636363636363636,0.767818181818182,1.9090909090909087,6.9,8.8,2.8272727272727276,1.1818181818181819,1.190909090909091,2.309090909090909,4.490909090909091,21.845454545454547,105.54545454545455,110.0,13.47272727272727,0.5282727272727272,0.3175454545454545,0.19154545454545457,4.20909090909091,15.5,9.818181818181818,8.909090909090908,1.1818181818181819,1.7727272727272732,10.10909090909091,20.09090909090909,1.581818181818182,1.227272727272727,2.790909090909091,0.07154545454545456,-0.35454545454545455,-0.5,-0.8363636363636363,0.609090909090909,81.0,225.0,4741941.0,13.545454545454545,0.6824545454545454,0.26681818181818184,0.15609090909090914,0.08972727272727272,0.16990909090909093,0.3175454545454545,0.6659090909090909,0.37509090909090903,0.3715454545454545,0.37081818181818177,0.4936363636363636,0.0499090909090909,31.545454545454547,0.9623636363636364,0.34263636363636363,0.38163636363636366,1.2727272727272727,0.0
Marquese Chriss,PF,Offensive Center,2016.5,19.5,77.0,62.0,1635.0,7.05,16.2,0.436,1.9,6.1,0.308,5.199999999999999,10.1,0.5145,3.05,5.0,0.616,2.5,8.45,11.0,2.1,1.7000000000000002,2.05,3.2,6.800000000000001,19.049999999999997,98.5,109.5,11.7,0.519,0.376,0.3085,5.5,19.4,12.3,6.65,1.7000000000000002,3.45,14.799999999999999,18.9,-0.25,1.5,1.25,0.036500000000000005,-2.45,0.65,-1.8,0.1,82.0,240.0,3007620.0,12.100000000000001,0.6239999999999999,0.391,0.112,0.0535,0.0665,0.376,0.618,0.332,0.34450000000000003,0.35150000000000003,0.6739999999999999,0.1805,80.5,0.993,0.353,0.30100000000000005,0.5,0.0
